"image","xmin","ymin","xmax","ymax","label"
"Drone_001.mp4#t=205.933333",587.5120606478292,119.3658088235294,958.015161957271,227.8952205882353,"car"
"Drone_001.mp4#t=219.4",1487.3053066850448,468.77757352941177,2196.554100620262,728.1893382352941,"car"
"Drone_001.mp4#t=219.4",1725.485871812543,15.882352941176471,1852.5155065472088,122.01286764705881,"car"
"Drone_001.mp4#t=219.4",1439.6691936595453,13.48345588235294,1571.9917298414887,108.77757352941177,"car"
"Drone_001.mp4#t=219.4",1458.1943487250173,98.18933823529412,1635.5065472088215,243.77757352941177,"car"
"Drone_001.mp4#t=219.4",66.16126809097175,29.36580882352941,209.06960716747074,111.42463235294117,"car"
"Drone_001.mp4#t=219.4",232.88766368022056,13.48345588235294,412.8463128876637,106.13051470588235,"car"
"Drone_001.mp4#t=219.4",468.42177808407996,0,651.026878015162,82.30698529411764,"car"
"Drone_001.mp4#t=219.4",396.9676085458305,84.95404411764706,645.7339765678843,190.83639705882354,"car"
"Drone_001.mp4#t=219.4",206.42315644383186,106.13051470588235,394.3211578221916,190.83639705882354,"car"
"Drone_001.mp4#t=219.4",0,95.54227941176471,161.43349414197107,198.77757352941177,"car"
"Drone_001.mp4#t=219.4",1744.0110268780152,129.95404411764704,2154.21088904204,264.9540441176471,"car"
"Drone_001.mp4#t=219.4",1823.4045485871814,296.71875,2249.4831150930395,455.5422794117647,"car"
"Drone_001.mp4#t=219.4",1664.6175051688492,249.07169117647058,2170.0895933838733,373.4834558823529,"car"
"Drone_001.mp4#t=219.4",1590.5168849069607,397.3069852941176,2178.02894555479,574.6599264705882,"car"
"Drone_001.mp4#t=219.4",3133.397656788422,47.89522058823529,3715.6168159889735,212.01286764705884,"car"
"Drone_001.mp4#t=676.8",2585.582356995176,889.6599264705882,2781.4197105444523,1239.0716911764705,"people"
"Drone_001.mp4#t=676.733333",2598.8146106133704,871.1305147058823,2784.0661612680915,1231.1305147058824,"people"
"Drone_001.mp4#t=676.666667",2612.0468642315645,868.4834558823529,2797.2984148862856,1217.8952205882351,"people"
"Drone_001.mp4#t=676.6",2622.63266712612,868.4834558823529,2807.884217780841,1204.6599264705883,"people"
"Drone_001.mp4#t=676.533333",2633.2184700206753,865.8363970588235,2810.5306685044798,1191.4246323529412,"people"
"Drone_001.mp4#t=676.466667",2657.0365265334253,831.4246323529411,2834.3487250172298,1194.0716911764705,"people"
"Drone_001.mp4#t=676.4",2659.682977257064,834.0716911764706,2836.9951757408685,1188.7775735294117,"people"
"Drone_001.mp4#t=676.333333",2667.6223294279807,823.4834558823529,2836.9951757408685,1172.8952205882351,"people"
"Drone_001.mp4#t=676.266667",2680.8545830461753,804.9540441176471,2858.1667815299797,1164.954044117647,"people"
"Drone_001.mp4#t=676.2",2672.9152308752587,789.0716911764706,2847.580978635424,1159.6599264705883,"people"
"Drone_001.mp4#t=676.133333",2688.793935217092,786.4246323529411,2866.1061337008964,1151.71875,"people"
"Drone_001.mp4#t=676.066667",2691.4403859407307,757.3069852941177,2866.106133700896,1146.4246323529412,"people"
"Drone_001.mp4#t=676",2691.4403859407307,757.3069852941177,2889.924190213646,1135.8363970588234,"people"
"Drone_001.mp4#t=675.933333",2707.319090282564,752.0128676470588,2879.3383873190905,1125.2481617647059,"people"
"Drone_001.mp4#t=675.866667",2707.319090282564,754.6599264705881,2879.3383873190905,1119.9540441176468,"people"
"Drone_001.mp4#t=675.8",2715.2584424534807,752.0128676470588,2892.570640937285,1117.3069852941176,"people"
"Drone_001.mp4#t=675.733333",2715.2584424534807,767.8952205882352,2879.3383873190905,1109.3658088235293,"people"
"Drone_001.mp4#t=675.666667",2709.965541006203,799.6599264705882,2884.631288766368,1098.7775735294117,"people"
"Drone_001.mp4#t=675.6",2709.965541006203,815.5422794117646,2874.0454858718126,1090.8363970588234,"people"
"Drone_001.mp4#t=675.533333",2707.319090282564,823.4834558823529,2868.752584424535,1085.5422794117646,"people"
"Drone_001.mp4#t=675.466667",2694.0868366643695,834.0716911764706,2863.459682977257,1082.8952205882354,"people"
"Drone_001.mp4#t=675.4",2688.793935217092,834.0716911764706,2871.399035148174,1077.6011029411766,"people"
"Drone_001.mp4#t=675.333333",2691.4403859407307,847.3069852941176,2850.227429359063,1074.9540441176468,"people"
"Drone_001.mp4#t=675.266667",2683.501033769814,863.1893382352941,2858.1667815299793,1072.3069852941176,"people"
"Drone_001.mp4#t=675.2",2686.147484493453,852.6011029411765,2844.934527911785,1061.71875,"people"
"Drone_001.mp4#t=675.133333",2675.5616815988974,842.0128676470588,2847.580978635424,1067.0128676470588,"people"
"Drone_001.mp4#t=675.066667",2678.208132322536,836.71875,2836.9951757408685,1056.4246323529412,"people"
"Drone_001.mp4#t=675",2678.208132322536,836.71875,2842.288077188146,1051.1305147058824,"people"
"Drone_001.mp4#t=674.933333",2675.5616815988974,820.8363970588235,2839.641626464507,1053.7775735294117,"people"
"Drone_001.mp4#t=674.866667",2672.9152308752587,823.4834558823529,2834.3487250172298,1053.7775735294117,"people"
"Drone_001.mp4#t=674.8",2670.26878015162,826.1305147058823,2829.0558235699523,1048.483455882353,"people"
"Drone_001.mp4#t=674.733333",2675.5616815988974,831.4246323529411,2829.055823569952,1051.1305147058822,"people"
"Drone_001.mp4#t=674.666667",2670.26878015162,839.3658088235294,2829.0558235699523,1051.1305147058824,"people"
"Drone_001.mp4#t=674.6",2667.6223294279807,831.4246323529411,2823.762922122674,1045.8363970588234,"people"
"Drone_001.mp4#t=674.533333",2670.26878015162,842.0128676470588,2829.0558235699523,1045.8363970588234,"people"
"Drone_001.mp4#t=674.466667",2667.6223294279807,826.1305147058823,2829.055823569952,1053.7775735294117,"people"
"Drone_001.mp4#t=674.4",2672.9152308752587,834.0716911764706,2829.055823569952,1053.7775735294117,"people"
"Drone_001.mp4#t=674.333333",2659.682977257064,820.8363970588235,2823.762922122674,1051.1305147058824,"people"
"Drone_001.mp4#t=674.266667",2662.3294279807033,831.4246323529411,2831.702274293591,1045.8363970588234,"people"
"Drone_001.mp4#t=674.2",2664.975878704342,826.1305147058823,2826.409372846313,1051.1305147058824,"people"
"Drone_001.mp4#t=674.133333",2657.0365265334253,834.0716911764706,2831.7022742935906,1051.1305147058824,"people"
"Drone_001.mp4#t=674.066667",2662.3294279807033,839.3658088235294,2823.7629221226744,1056.4246323529412,"people"
"Drone_001.mp4#t=674",2664.975878704342,844.6599264705882,2826.409372846313,1051.1305147058822,"people"
"Drone_001.mp4#t=673.933333",2662.3294279807033,828.7775735294117,2831.702274293591,1056.424632352941,"people"
"Drone_001.mp4#t=673.866667",2659.682977257064,847.3069852941176,2831.7022742935906,1053.7775735294117,"people"
"Drone_001.mp4#t=673.8",2664.975878704342,839.3658088235294,2836.9951757408685,1061.71875,"people"
"Drone_001.mp4#t=673.733333",2654.3900758097866,828.7775735294117,2839.6416264645077,1051.1305147058822,"people"
"Drone_001.mp4#t=673.666667",2659.682977257064,823.4834558823529,2829.055823569952,1053.7775735294117,"people"
"Drone_001.mp4#t=673.6",2664.975878704342,818.1893382352941,2831.7022742935906,1056.4246323529412,"people"
"Drone_001.mp4#t=673.533333",2659.682977257064,802.3069852941176,2831.7022742935906,1053.7775735294117,"people"
"Drone_001.mp4#t=673.466667",2667.6223294279807,791.71875,2823.762922122674,1056.4246323529412,"people"
"Drone_001.mp4#t=673.4",2670.26878015162,783.7775735294117,2821.1164713990356,1059.0716911764705,"people"
"Drone_001.mp4#t=673.333333",2667.6223294279807,775.8363970588235,2821.116471399035,1059.0716911764707,"people"
"Drone_001.mp4#t=673.266667",2667.6223294279807,746.71875,2818.4700206753964,1051.1305147058824,"people"
"Drone_001.mp4#t=673.2",2672.9152308752587,744.0716911764706,2826.409372846313,1064.3658088235295,"people"
"Drone_001.mp4#t=673.133333",2683.501033769814,730.8363970588235,2829.055823569952,1056.4246323529412,"people"
"Drone_001.mp4#t=673.066667",2686.147484493453,720.2481617647059,2836.9951757408685,1059.0716911764705,"people"
"Drone_001.mp4#t=673",2696.7332873880086,720.2481617647059,2852.873880082702,1064.3658088235293,"people"
"Drone_001.mp4#t=672.933333",2707.319090282564,714.9540441176471,2863.459682977257,1064.3658088235293,"people"
"Drone_001.mp4#t=672.866667",2739.0764989662302,717.6011029411765,2876.6919365954514,1067.0128676470588,"people"
"Drone_001.mp4#t=672.8",2757.6016540317023,733.4834558823529,2911.0957960027567,1067.0128676470588,"people"
"Drone_001.mp4#t=672.733333",2789.359062715369,728.1893382352941,2948.1461061337013,1069.6599264705883,"people"
"Drone_001.mp4#t=672.666667",2823.7629221226744,733.4834558823529,2977.257064093729,1074.954044117647,"people"
"Drone_001.mp4#t=676.866667",2564.410751206065,881.71875,2765.541006202619,1244.3658088235293,"people"
"Drone_001.mp4#t=676.933333",2559.117849758787,892.3069852941176,2741.722949689869,1260.2481617647059,"people"
"Drone_001.mp4#t=677",2548.5320468642317,894.9540441176471,2733.783597518953,1270.8363970588234,"people"
"Drone_001.mp4#t=677.066667",2527.360441075121,905.5422794117646,2715.2584424534807,1289.3658088235293,"people"
"Drone_001.mp4#t=677.133333",2511.4817367332876,924.0716911764706,2704.672639558925,1292.0128676470588,"people"
"Drone_001.mp4#t=677.2",2506.1888352860096,934.6599264705882,2699.379738111647,1299.954044117647,"people"
"Drone_001.mp4#t=677.266667",2490.3101309441768,945.2481617647059,2688.793935217092,1315.8363970588234,"people"
"Drone_001.mp4#t=677.333333",2482.37077877326,953.1893382352941,2688.793935217092,1334.3658088235295,"people"
"Drone_001.mp4#t=677.4",2477.077877325982,971.71875,2680.8545830461753,1339.6599264705883,"people"
"Drone_001.mp4#t=677.466667",2471.7849758787047,971.71875,2675.561681598898,1366.1305147058824,"people"
"Drone_001.mp4#t=677.533333",2453.259820813232,963.7775735294117,2670.2687801516195,1374.0716911764705,"people"
"Drone_001.mp4#t=677.6",2432.0882150241214,939.9540441176471,2659.682977257064,1387.3069852941176,"people"
"Drone_001.mp4#t=677.666667",2429.4417643004826,945.2481617647059,2651.743625086148,1405.8363970588234,"people"
"Drone_001.mp4#t=677.733333",2434.73466574776,950.5422794117646,2638.5113714679533,1429.6599264705883,"people"
"Drone_001.mp4#t=677.8",2416.209510682288,953.1893382352941,2630.5720192970366,1442.8952205882354,"people"
"Drone_001.mp4#t=677.866667",2416.209510682288,979.6599264705882,2633.2184700206753,1466.71875,"people"
"Drone_001.mp4#t=677.933333",2405.6237077877327,998.1893382352941,2638.5113714679533,1490.5422794117646,"people"
"Drone_001.mp4#t=678",2413.5630599586493,1022.0128676470588,2641.157822191592,1498.483455882353,"people"
"Drone_001.mp4#t=678.066667",2405.6237077877327,1061.71875,2643.8042729152307,1517.0128676470588,"people"
"Drone_001.mp4#t=678.133333",2410.9166092350106,1082.8952205882354,2649.0971743625087,1540.8363970588236,"people"
"Drone_001.mp4#t=678.2",2424.1488628532047,1135.8363970588234,2659.682977257064,1559.3658088235293,"people"
"Drone_001.mp4#t=678.266667",2437.3811164713993,1178.1893382352941,2670.26878015162,1567.3069852941176,"people"
"Drone_001.mp4#t=678.333333",2434.73466574776,1212.6011029411764,2683.501033769814,1580.5422794117646,"people"
"Drone_001.mp4#t=678.4",2455.9062715368714,1262.8952205882354,2678.2081323225366,1607.012867647059,"people"
"Drone_001.mp4#t=678.466667",2450.6133700895934,1262.8952205882354,2688.7939352170915,1599.0716911764707,"people"
"Drone_001.mp4#t=678.533333",2445.320468642316,1289.3658088235293,2715.2584424534807,1604.3658088235293,"people"
"Drone_001.mp4#t=678.6",2455.9062715368714,1292.0128676470588,2699.3797381116474,1612.3069852941176,"people"
"Drone_001.mp4#t=678.666667",2466.4920744314268,1292.0128676470588,2704.672639558925,1612.3069852941176,"people"
"Drone_001.mp4#t=678.733333",2463.845623707788,1292.0128676470588,2707.319090282564,1622.8952205882351,"people"
"Drone_001.mp4#t=678.8",2466.4920744314268,1281.4246323529412,2715.2584424534807,1622.8952205882354,"people"
"Drone_001.mp4#t=678.866667",2466.4920744314268,1276.1305147058822,2717.9048931771194,1625.5422794117644,"people"
"Drone_001.mp4#t=678.933333",2458.55272226051,1262.8952205882354,2720.551343900758,1622.8952205882354,"people"
"Drone_001.mp4#t=679",2469.1385251550655,1270.8363970588234,2709.965541006203,1622.8952205882351,"people"
"Drone_001.mp4#t=679.066667",2477.077877325982,1284.0716911764705,2720.551343900758,1620.2481617647059,"people"
"Drone_001.mp4#t=679.133333",2482.37077877326,1297.3069852941176,2707.319090282564,1630.8363970588234,"people"
"Drone_001.mp4#t=679.2",2469.1385251550655,1310.5422794117646,2723.197794624397,1636.1305147058822,"people"
"Drone_001.mp4#t=679.266667",2466.4920744314268,1321.1305147058822,2720.551343900758,1630.8363970588234,"people"
"Drone_001.mp4#t=679.333333",2485.017229496899,1321.1305147058822,2731.1371467953136,1638.7775735294117,"people"
"Drone_001.mp4#t=679.4",2469.1385251550655,1294.6599264705883,2736.4300482425915,1638.7775735294117,"people"
"Drone_001.mp4#t=679.466667",2482.37077877326,1284.0716911764705,2728.490696071675,1646.71875,"people"
"Drone_001.mp4#t=679.533333",2474.4314266023434,1262.8952205882354,2736.4300482425915,1652.012867647059,"people"
"Drone_001.mp4#t=679.6",2477.077877325982,1207.3069852941176,2728.490696071675,1644.0716911764705,"people"
"Drone_001.mp4#t=679.666667",2477.077877325982,1175.5422794117644,2736.4300482425915,1657.0588235294117,"people"
"Drone_001.mp4#t=679.733333",2474.4314266023434,1125.2481617647059,2736.4300482425915,1652.0128676470588,"people"
"Drone_001.mp4#t=679.8",2477.077877325982,1106.71875,2725.844245348036,1641.4246323529412,"people"
"Drone_001.mp4#t=679.866667",2487.6636802205376,1109.3658088235293,2747.015851137147,1644.0716911764705,"people"
"Drone_001.mp4#t=679.933333",2482.37077877326,1088.1893382352941,2739.0764989662302,1662.6011029411766,"people"
"Drone_001.mp4#t=680",2482.37077877326,1117.3069852941176,2733.783597518953,1652.0128676470588,"people"
"Drone_001.mp4#t=680.066667",2479.724328049621,1106.71875,2733.7835975189523,1652.0128676470588,"people"
"Drone_001.mp4#t=680.133333",2485.017229496899,1112.0128676470588,2739.0764989662302,1636.1305147058824,"people"
"Drone_001.mp4#t=680.2",2498.249483115093,1125.2481617647059,2744.3694004135077,1622.8952205882351,"people"
"Drone_001.mp4#t=680.266667",2492.9565816678155,1122.6011029411764,2731.1371467953136,1607.0128676470586,"people"
"Drone_001.mp4#t=680.333333",2492.9565816678155,1133.1893382352941,2720.551343900758,1572.6011029411766,"people"
"Drone_001.mp4#t=680.4",2487.6636802205376,1090.8363970588234,2728.490696071675,1546.1305147058822,"people"
"Drone_001.mp4#t=680.466667",2485.017229496899,1074.954044117647,2733.783597518953,1524.954044117647,"people"
"Drone_001.mp4#t=680.533333",2482.37077877326,1056.4246323529412,2733.783597518953,1503.7775735294117,"people"
"Drone_001.mp4#t=680.6",2495.6030323914542,1016.71875,2723.197794624397,1461.4246323529412,"people"
"Drone_001.mp4#t=680.666667",2482.37077877326,992.8952205882352,2733.783597518953,1434.954044117647,"people"
"Drone_001.mp4#t=680.733333",2490.3101309441768,958.4834558823529,2725.844245348036,1400.5422794117646,"people"
"Drone_001.mp4#t=680.8",2482.37077877326,905.5422794117646,2736.4300482425915,1371.424632352941,"people"
"Drone_001.mp4#t=680.866667",2482.37077877326,852.6011029411765,2715.2584424534807,1326.4246323529412,"people"
"Drone_001.mp4#t=680.933333",2490.3101309441768,820.8363970588235,2723.1977946243974,1297.3069852941176,"people"
"Drone_001.mp4#t=681",2479.724328049621,775.8363970588235,2731.1371467953136,1281.4246323529412,"people"
"Drone_001.mp4#t=681.066667",2482.37077877326,746.71875,2715.2584424534807,1233.7775735294117,"people"
"Drone_001.mp4#t=681.133333",2490.3101309441768,728.1893382352941,2717.9048931771194,1199.3658088235295,"people"
"Drone_001.mp4#t=681.2",2477.077877325982,725.5422794117646,2720.551343900758,1167.6011029411764,"people"
"Drone_001.mp4#t=681.266667",2471.7849758787047,675.2481617647059,2728.4906960716753,1133.1893382352941,"people"
"Drone_001.mp4#t=681.333333",2471.7849758787047,646.1305147058823,2723.1977946243974,1104.0716911764705,"people"
"Drone_001.mp4#t=681.4",2487.6636802205376,619.6599264705882,2731.1371467953136,1077.6011029411764,"people"
"Drone_001.mp4#t=681.466667",2474.4314266023434,572.0128676470588,2736.4300482425915,1067.0128676470588,"people"
"Drone_001.mp4#t=681.533333",2477.077877325982,527.0128676470588,2733.783597518953,1051.1305147058824,"people"
"Drone_001.mp4#t=681.6",2474.431426602344,511.13051470588226,2741.7229496898694,1048.235294117647,"people"
"Drone_001.mp4#t=681.666667",2477.077877325982,489.9540441176471,2752.308752584425,1024.6599264705883,"people"
"Drone_001.mp4#t=681.733333",2466.4920744314268,476.71875,2752.308752584425,1022.0128676470588,"people"
"Drone_001.mp4#t=681.8",2471.7849758787047,471.42463235294116,2749.662301860786,1016.71875,"people"
"Drone_001.mp4#t=681.866667",2485.017229496899,495.24816176470586,2736.4300482425915,1024.6599264705883,"people"
"Drone_001.mp4#t=681.933333",2466.4920744314268,503.1893382352941,2749.662301860786,1022.0128676470588,"people"
"Drone_001.mp4#t=682",2479.724328049621,537.6011029411765,2744.3694004135077,1016.71875,"people"
"Drone_001.mp4#t=682.066667",2477.077877325982,569.3658088235294,2736.4300482425915,1016.71875,"people"
"Drone_001.mp4#t=682.133333",2477.077877325982,614.3658088235294,2744.369400413508,1016.71875,"people"
"Drone_001.mp4#t=682.2",2471.7849758787047,627.6011029411765,2731.137146795314,1022.0128676470588,"people"
"Drone_001.mp4#t=682.266667",2471.7849758787047,659.3658088235294,2725.844245348036,1014.0716911764705,"people"
"Drone_001.mp4#t=682.333333",2463.845623707788,669.9540441176471,2709.965541006203,1019.3658088235294,"people"
"Drone_001.mp4#t=682.4",2447.9669193659547,664.6599264705882,2707.319090282564,1003.4834558823529,"people"
"Drone_001.mp4#t=682.466667",2434.73466574776,664.6599264705882,2691.4403859407303,1011.4246323529411,"people"
"Drone_001.mp4#t=682.533333",2405.6237077877327,685.8363970588235,2680.8545830461753,1011.4246323529412,"people"
"Drone_001.mp4#t=682.6",2389.7450034458993,667.3069852941177,2641.157822191592,1003.4834558823529,"people"
"Drone_001.mp4#t=682.666667",2360.634045485872,654.0716911764706,2622.63266712612,992.8952205882354,"people"
"Drone_001.mp4#t=682.733333",2339.462439696761,638.1893382352941,2590.8752584424537,995.5422794117646,"people"
"Drone_001.mp4#t=682.8",2294.4727773949003,632.8952205882352,2574.9965541006204,987.6011029411764,"people"
"Drone_001.mp4#t=682.866667",2278.594073053067,611.71875,2545.885596140593,984.9540441176471,"people"
"Drone_001.mp4#t=682.933333",2262.7153687112336,617.0128676470588,2514.1281874569263,990.2481617647059,"people"
"Drone_001.mp4#t=683",2217.725706409373,646.1305147058823,2490.3101309441763,974.3658088235294,"people"
"Drone_001.mp4#t=683.066667",2204.4934527911787,654.0716911764706,2450.6133700895934,963.7775735294117,"people"
"Drone_001.mp4#t=683.133333",2183.321847002068,659.3658088235294,2434.7346657477606,969.0716911764705,"people"
"Drone_001.mp4#t=683.2",2154.21088904204,643.4834558823529,2397.684355616816,971.71875,"people"
"Drone_001.mp4#t=683.266667",2127.7463818056513,624.9540441176471,2373.866299104066,955.8363970588235,"people"
"Drone_001.mp4#t=683.333333",2101.2818745692625,603.7775735294117,2350.0482425913165,950.5422794117646,"people"
"Drone_001.mp4#t=683.4",2080.1102687801517,569.3658088235294,2334.169538249483,950.5422794117646,"people"
"Drone_001.mp4#t=683.466667",2064.2315644383184,553.4834558823529,2305.0585802894557,953.1893382352941,"people"
"Drone_001.mp4#t=683.533333",2040.4135079255686,524.3658088235294,2281.2405237767057,947.8952205882352,"people"
"Drone_001.mp4#t=683.6",2008.6560992419022,482.0128676470588,2257.422467263956,945.2481617647059,"people"
"Drone_001.mp4#t=683.666667",1990.1309441764301,460.83639705882354,2244.1902136457616,945.2481617647059,"people"
"Drone_001.mp4#t=683.733333",1987.4844934527914,429.07169117647055,2236.2508614748454,939.9540441176471,"people"
"Drone_001.mp4#t=683.8",1961.0199862164027,415.83639705882354,2212.4328049620954,937.3069852941177,"people"
"Drone_001.mp4#t=683.866667",1953.080634045486,410.5422794117647,2209.7863542384566,937.3069852941176,"people"
"Drone_001.mp4#t=683.933333",1963.6664369400414,402.60110294117646,2204.4934527911787,939.9540441176471,"people"
"Drone_001.mp4#t=684",1955.7270847691248,415.83639705882354,2191.261199172984,942.6011029411765,"people"
"Drone_001.mp4#t=684.066667",1945.1412818745694,402.60110294117646,2196.554100620262,947.8952205882352,"people"
"Drone_001.mp4#t=684.133333",1942.4948311509306,429.07169117647055,2204.4934527911787,937.3069852941176,"people"
"Drone_001.mp4#t=684.2",1947.7877325982083,444.9540441176471,2196.554100620262,942.6011029411765,"people"
"Drone_001.mp4#t=684.266667",1968.9593383873191,460.83639705882354,2191.261199172984,942.6011029411765,"people"
"Drone_001.mp4#t=684.333333",1934.555478980014,484.65992647058823,2183.321847002068,934.6599264705883,"people"
"Drone_001.mp4#t=684.4",1958.3735354927637,489.9540441176471,2193.9076498966233,950.5422794117646,"people"
"Drone_001.mp4#t=684.466667",1942.4948311509306,513.7775735294117,2207.1399035148174,950.5422794117646,"people"
"Drone_001.mp4#t=684.533333",1958.3735354927637,503.1893382352941,2196.554100620262,937.3069852941176,"people"
"Drone_001.mp4#t=684.6",1958.3735354927637,511.1305147058823,2193.9076498966233,929.3658088235294,"people"
"Drone_001.mp4#t=684.666667",1961.0199862164027,505.83639705882354,2199.2005513439008,934.6599264705883,"people"
"Drone_001.mp4#t=684.733333",1963.6664369400414,497.8952205882353,2191.261199172984,937.3069852941176,"people"
"Drone_001.mp4#t=684.8",1961.0199862164027,492.60110294117646,2196.554100620262,950.5422794117646,"people"
"Drone_001.mp4#t=684.866667",1958.3735354927637,466.1305147058823,2193.9076498966233,950.5422794117646,"people"
"Drone_001.mp4#t=684.933333",1961.0199862164027,460.83639705882354,2196.554100620262,939.9540441176471,"people"
"Drone_001.mp4#t=685",1961.0199862164027,468.77757352941177,2199.2005513439008,945.2481617647059,"people"
"Drone_001.mp4#t=685.066667",1945.1412818745694,476.71875,2193.9076498966233,924.0716911764705,"people"
"Drone_001.mp4#t=685.133333",1961.0199862164027,492.60110294117646,2191.2611991729846,934.6599264705883,"people"
"Drone_001.mp4#t=685.2",1963.6664369400414,482.0128676470588,2204.4934527911787,934.6599264705882,"people"
"Drone_001.mp4#t=685.266667",1968.9593383873191,503.1893382352941,2199.2005513439008,934.6599264705882,"people"
"Drone_001.mp4#t=685.333333",1958.3735354927637,497.8952205882353,2207.1399035148174,929.3658088235294,"people"
"Drone_001.mp4#t=685.4",1963.6664369400414,471.42463235294116,2201.8470020675395,937.3069852941176,"people"
"Drone_001.mp4#t=685.466667",1966.3128876636804,466.1305147058823,2204.4934527911787,942.6011029411764,"people"
"Drone_001.mp4#t=685.533333",1961.0199862164027,455.5422794117647,2223.0186078566508,924.0716911764705,"people"
"Drone_001.mp4#t=685.6",1955.7270847691248,413.1893382352941,2196.554100620262,932.0128676470588,"people"
"Drone_001.mp4#t=685.666667",1953.080634045486,397.3069852941176,2201.84700206754,934.6599264705883,"people"
"Drone_001.mp4#t=685.733333",1958.3735354927637,407.8952205882353,2196.554100620262,947.8952205882354,"people"
"Drone_001.mp4#t=685.8",1947.7877325982083,418.4834558823529,2201.84700206754,953.1893382352941,"people"
"Drone_001.mp4#t=685.866667",1955.7270847691248,394.65992647058823,2204.4934527911787,939.9540441176471,"people"
"Drone_001.mp4#t=685.933333",1961.0199862164027,437.0128676470588,2209.7863542384566,950.5422794117646,"people"
"Drone_001.mp4#t=686",1961.0199862164027,458.1893382352941,2191.2611991729846,921.4246323529412,"people"
"Drone_001.mp4#t=686.066667",1968.9593383873191,492.60110294117646,2201.8470020675395,932.0128676470588,"people"
"Drone_001.mp4#t=686.133333",1976.8986905582358,519.0716911764706,2201.8470020675395,942.6011029411765,"people"
"Drone_001.mp4#t=686.2",1958.3735354927637,564.0716911764706,2207.1399035148174,934.6599264705883,"people"
"Drone_001.mp4#t=686.266667",1968.9593383873191,577.3069852941177,2204.4934527911787,958.4834558823529,"people"
"Drone_001.mp4#t=686.333333",1968.9593383873191,577.3069852941177,2204.4934527911787,945.2481617647059,"people"
"Drone_001.mp4#t=686.4",1939.8483804272917,624.9540441176471,2220.372157133012,939.9540441176471,"people"
"Drone_001.mp4#t=686.466667",1958.3735354927637,624.9540441176471,2215.079255685734,953.1893382352941,"people"
"Drone_001.mp4#t=686.533333",1966.3128876636804,630.2481617647059,2196.554100620262,947.8952205882352,"people"
"Drone_001.mp4#t=686.6",1963.6664369400414,609.0716911764706,2223.0186078566508,945.2481617647059,"people"
"Drone_001.mp4#t=686.666667",1966.3128876636804,619.6599264705882,2207.1399035148174,942.6011029411764,"people"
"Drone_001.mp4#t=686.733333",1966.3128876636806,606.1764705882352,2212.4328049620954,926.71875,"people"
"Drone_001.mp4#t=686.8",1955.7270847691248,595.8363970588235,2201.8470020675395,939.9540441176471,"people"
"Drone_001.mp4#t=686.866667",1958.3735354927637,590.5422794117646,2212.4328049620954,947.8952205882351,"people"
"Drone_001.mp4#t=686.933333",1966.3128876636804,593.1893382352941,2204.4934527911787,934.6599264705883,"people"
"Drone_001.mp4#t=687",1963.6664369400414,606.4246323529411,2215.079255685734,950.5422794117646,"people"
"Drone_001.mp4#t=687.066667",1968.9593383873191,609.0716911764706,2223.0186078566508,953.1893382352941,"people"
"Drone_001.mp4#t=687.133333",1950.434183321847,630.2481617647059,2207.1399035148174,945.2481617647059,"people"
"Drone_001.mp4#t=687.2",1961.0199862164027,630.2481617647059,2204.4934527911787,937.3069852941176,"people"
"Drone_001.mp4#t=687.266667",1958.3735354927637,624.9540441176471,2217.725706409373,958.4834558823529,"people"
"Drone_001.mp4#t=687.333333",1945.1412818745694,595.8363970588235,2228.3115093039287,947.8952205882354,"people"
"Drone_001.mp4#t=687.4",1961.0199862164027,566.71875,2217.725706409373,932.0128676470588,"people"
"Drone_001.mp4#t=687.466667",1963.6664369400414,524.3658088235294,2220.3721571330116,934.6599264705882,"people"
"Drone_001.mp4#t=687.533333",1963.6664369400414,482.0128676470588,2212.4328049620954,937.3069852941176,"people"
"Drone_001.mp4#t=687.6",1955.7270847691248,442.3069852941176,2207.1399035148174,950.5422794117646,"people"
"Drone_001.mp4#t=687.666667",1961.0199862164027,413.1893382352941,2220.372157133012,950.5422794117646,"people"
"Drone_001.mp4#t=687.733333",1979.5451412818747,426.42463235294116,2204.4934527911787,932.0128676470588,"people"
"Drone_001.mp4#t=687.8",1968.9593383873191,407.8952205882353,2212.4328049620954,947.8952205882354,"people"
"Drone_001.mp4#t=687.866667",1971.605789110958,413.1893382352941,2212.4328049620954,958.4834558823529,"people"
"Drone_001.mp4#t=687.933333",1955.7270847691248,437.0128676470588,2217.725706409373,966.4246323529411,"people"
"Drone_001.mp4#t=688",1961.0199862164027,437.0128676470588,2215.079255685734,966.4246323529411,"people"
"Drone_001.mp4#t=688.066667",1963.6664369400414,471.42463235294116,2207.1399035148174,971.71875,"people"
"Drone_001.mp4#t=688.133333",1955.7270847691248,471.42463235294116,2212.4328049620954,987.6011029411764,"people"
"Drone_001.mp4#t=688.2",1953.080634045486,511.1305147058823,2228.3115093039287,1011.4246323529411,"people"
"Drone_001.mp4#t=688.266667",1947.7877325982083,513.7775735294117,2207.1399035148174,995.5422794117646,"people"
"Drone_001.mp4#t=688.333333",1953.080634045486,548.1893382352941,2220.372157133012,1024.6599264705883,"people"
"Drone_001.mp4#t=688.4",1950.434183321847,553.4834558823529,2215.079255685734,1006.1305147058823,"people"
"Drone_001.mp4#t=688.466667",1963.6664369400414,564.0716911764706,2212.4328049620954,1037.8952205882354,"people"
